feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,label
0.037198935,-0.19476297,-1.4904059,-2.2253873,-0.70535254,-1.385353,-0.05966908,-1.0665085,-1.007768,-0.5234827,0.13137762,-1.8204793,-0.78298044,-1.5337723,-1.4922272,-0.73020715,-0.938752,-0.530234,0.8511596,0.8288982,0.11160544,2.0613806,0.77975994,1.2175227,-0.8875344,-2.4466937,0.1519232,-1.7520331,-0.8883276,-1.0006881,-0.17917268,0.5362723,0.5630859,-0.003936766,0.4397584,-1.4251751,-2.2793622,-0.8943814,0.9105375,0.5365391,-0.9269574,-1.7335123,1.5655186,1.6504709,2.30044,-0.2763126,-0.5563986,1.152937,0.8136976,0.7691785,0.61642027,1.885662,1.3441104,0.9254839,0.4839309,-1.7717943,-1.0437739,-1.3260596,-1.0503933,-1.4357411,0.16714692,-1.6290677,1.1113607,2.234217,-0.20112172,1.4161514,-0.4076951,-0.8630851,0.33693516,0.53040653,-1.6323313,-0.0014897136,-0.63644814,-0.07698823,-0.7790903,-0.24984077,0.1457162,0.87948835,0.87709296,0.75202155,1.6745642,-1.1085372,1.7174504,2.364308,-0.1409624,1.639995,0.013977412,0.502209,0.37402767,0.58525765,-1.3112954,-0.057679776,-0.681292,-0.034686573,-0.99115914,-0.7464807,-0.4461921,0.48577273,1.106745,1.1944959,0.5903802,-0.817055,0.72230595,1.981872,0.2722089,1.0225192,0.63224983,-0.5497767,0.81041396,-0.40405223,-0.82977456,0.070397936,0.35911143,0.8062172,-0.86443245,-0.5588542,0.7730051,0.15722603,0.19431286,0.3613423,13
1.3601773,0.23455316,0.75306225,0.4570398,0.9373912,0.5057867,0.33771256,0.5232064,0.6573027,-0.85891795,0.35627556,0.29462478,2.0712688,0.505728,0.8675635,1.0998888,-0.8358073,-0.8097491,0.238422,-1.1077404,1.902437,1.2658522,-1.5550979,0.67056334,-0.26992318,-0.9666291,-2.022342,-0.50358003,-1.1196263,0.18094103,0.46387973,0.07698097,0.35297647,-0.69860107,0.1813214,-0.097934015,-1.6544935,-0.36697507,-1.3124118,-0.91881657,0.7645917,-1.1261595,0.22988713,0.1494172,-1.0102949,-0.41630268,0.517972,-0.37749425,-0.09470736,0.7211847,-0.26934537,-0.16793643,-0.631809,-0.12610817,0.030873334,-1.2128446,0.09600206,0.3398632,-0.6263105,0.21828802,-1.2446421,0.6796027,-0.99679774,-0.53469557,-1.1433909,-0.30590263,-0.8051299,-0.62863845,0.44293553,0.2186366,-0.38338766,0.8894624,-0.8650168,-0.29442838,-0.40940902,-0.57749283,-0.8486156,-0.35239762,-0.8854407,-0.35357207,-0.19476944,0.63838494,-0.9661449,0.0043282816,-1.1950198,-0.6493215,-0.79984206,-0.23792087,-0.7621165,0.1615734,-0.13911977,-0.39338037,-1.6926887,-0.10608848,-0.25799912,-0.756961,-0.8121714,-0.5260508,-0.74463445,-0.8677094,-1.8192974,1.0896895,-1.0760605,-0.7377854,-0.71178627,-1.1487207,-0.41092408,-0.20638947,-0.33632874,0.12495269,-0.33728218,0.38047573,-1.5636067,-0.39048272,-0.019060161,-0.3573792,-0.532706,-0.30751535,-0.7232842,-0.5082725,13
1.7190444,-0.024355559,0.9134842,0.34966776,1.4610345,-0.8710929,-1.0308288,-0.34660134,1.3073218,1.0481265,0.7552507,1.0017606,0.39372832,-0.17706819,-0.8331661,1.0513926,0.0975293,-0.014385338,-0.04660434,-0.93396026,0.60359603,-0.31962022,0.17444763,0.37113455,-0.6697558,-0.52212125,-0.80173075,-0.47865716,-0.71725637,-0.09791963,-0.05110283,0.4426123,0.29079956,-0.21820584,-0.64765686,0.5704631,0.042954545,-0.6263653,0.1339038,0.5882068,-0.42137498,0.5972766,0.6214661,0.45497614,-0.060104877,1.606406,0.46586445,0.21390128,-0.49863803,-0.1703926,0.465401,-0.05509356,-0.9213471,0.28844795,-0.11607202,-0.49121705,-0.49645448,-0.39841756,0.12245462,-0.5534728,-1.4007815,1.3817989,-1.4383842,-0.68312746,-1.0705581,0.5305142,-0.35503444,-0.057616245,1.1565942,-1.4744004,-0.2672957,0.2704623,-1.0947206,-0.16647571,-0.12930566,-0.31513947,-0.085320875,-0.26358235,-0.6499957,-0.032351807,-1.3388633,1.1307315,-1.2272663,-0.7680643,-0.6543225,0.123747915,0.018052487,-0.01001182,-0.69420755,-1.426795,-0.6412559,-0.13815105,-0.8847054,-0.2071544,0.12329957,-0.26104704,-0.07040839,-0.5177688,-0.6212198,-0.63925254,0.7201327,0.70349824,-1.2518122,-1.5727001,-0.78670824,0.7016572,-0.092415325,-0.41185594,-0.16212708,-0.69753873,-0.5147259,-0.42466196,-1.1205214,-0.2755532,-0.10040697,-0.50437266,-0.27044013,-0.38174003,-0.80218536,-0.6638237,13
0.34351063,0.23675224,1.0956095,0.43209502,-0.069581956,1.1267743,0.2304315,0.9867297,0.46024412,-0.83679163,-0.44267046,0.06304585,1.0354575,0.0933435,1.1726326,0.47077304,-0.7829775,-0.638925,0.12201815,-2.034939,0.40658697,-0.9049639,-0.016074318,-0.4316759,-0.6071544,-0.030461334,-0.5031234,0.76908016,0.38155714,0.25557208,-0.35258478,-0.4536429,-0.6160573,0.27474743,0.15747416,1.2595025,-0.23717397,0.010929883,-0.30641136,0.26208565,0.5190922,-0.022900583,0.25144777,0.87277585,-0.33793724,-0.60029644,0.02380062,0.110674396,-0.8590209,-0.7752816,-0.9896617,-0.60113037,-0.8607275,0.41128346,-1.3242927,-0.7654859,-0.04415798,-0.45866024,0.031998653,-0.7715218,-1.9418529,-0.069648325,-1.5950873,-0.6263521,-0.79725325,-0.90674907,-0.5508451,-0.46915722,-0.7321815,-1.1783783,-2.1062639,0.71652734,-0.94406855,-0.64260674,-0.8264374,-0.311953,-0.7643193,-0.42925182,-0.9374194,-0.08322617,-1.6381956,0.21832773,-1.711484,-0.31300172,-0.4376365,-0.34000677,-0.31284475,-0.27235377,-1.0274706,-0.7259405,-1.6880336,0.085327625,-0.94597596,-0.9391935,-1.0767405,-0.20919101,-1.1922556,-0.34832695,-0.9424953,-0.33417854,-1.7154133,-0.36321095,-1.2172556,-0.9430241,-0.55468744,-0.919695,-0.48380026,-1.0746222,-0.73650193,-0.4986532,-1.9129683,0.44056863,-0.6651015,-0.73797673,-0.79701424,-0.40619886,-0.97235835,-0.16365968,-0.92233515,-0.20249945,13
-1.4342581,0.57193226,1.3918505,0.79632497,0.14669895,0.33842257,0.15530093,-0.50015444,0.44646242,-0.6938449,1.4769149,-0.43683892,0.95253694,-0.19333735,-0.21481328,0.69878024,-0.9618556,0.21059911,-0.19885337,-1.2878298,0.3495754,-0.8961697,-0.73312724,-0.5645643,-0.21857473,0.7863358,-0.92108333,0.30653366,0.66269606,-0.28493366,0.27388096,-0.012879324,0.36634204,-0.43294322,-0.24048395,0.3381674,-0.7607626,-0.023745535,-0.54139155,-0.1834117,0.5273831,-0.5898907,0.19117813,0.28018507,-0.7116245,-0.33849385,0.8367828,-0.46959355,0.0281136,0.526534,-0.2513111,0.058309477,-1.1732894,0.009960959,0.28184807,-0.3998673,-0.34672344,0.81322473,0.8537784,-0.07637841,-1.8071262,1.2060913,-0.66471034,-0.7500401,-0.67662114,-0.42238042,-0.8910915,0.17955752,-1.0023103,-0.7504708,-0.2663317,1.0787417,-0.6762732,-0.7012316,-0.3482294,-0.36512634,-0.3668404,-0.70836323,-0.82151425,-0.6189816,-1.150733,1.3478713,-0.8581594,-0.47064522,-0.22197643,-0.20904233,-0.6630582,0.48620027,-1.0128288,-0.55979335,0.09420833,0.40256515,-1.0469525,-0.52822185,-0.029985378,-0.4402559,-0.16268045,-0.5753261,-0.912175,-0.62743044,-1.2347171,1.267225,-0.026532777,-1.5098922,-0.41232598,-0.58517486,-0.103040755,0.060472175,0.088325605,-1.1191075,0.4683497,1.0849878,-0.23407125,-0.59870005,-0.082031466,-0.32528108,-0.405733,-0.2984415,-0.93555766,-0.42933777,13
0.72087234,0.45848906,0.8592361,0.7426752,1.1354064,1.4558254,1.1473148,0.87053597,1.420986,1.600768,2.3732622,0.84952855,2.326648,0.8502056,1.0423683,0.68085015,0.115268335,0.8627189,0.79835594,-0.33752042,0.2963648,-0.37774253,-0.16631508,-0.20237476,-0.2405983,-0.23328911,-0.015083203,0.28742972,-0.196986,0.42723337,-0.01513351,0.73621094,0.3532069,-0.45873305,0.060655717,0.650351,0.004741905,0.35192484,0.21817206,-0.012740866,0.5745809,-0.061398104,0.18640478,0.41251993,-0.60280824,-0.70981705,0.7810783,0.5955873,-0.59896576,-0.14554337,-0.7685992,-0.26042628,-0.8870187,-0.39158297,0.34938547,-0.34469554,-0.12762885,-0.39880392,-0.17737864,-0.13338593,-1.5793186,0.8718854,-1.6635095,-0.55381364,-0.7338592,-1.6583282,-0.43042666,-0.35210866,-1.4044831,-1.3331363,-0.50202805,1.33774,-0.89775765,-0.576241,-0.38387004,-0.31548342,-0.4800893,-0.46941555,-0.8675109,-0.54727316,-2.0024483,1.1269983,-1.4970294,-0.2488541,-0.48668867,-1.4476382,-0.9386112,-0.5159039,-0.88510805,-1.2062985,-0.50062716,1.4141065,-0.8416008,-0.5025815,-0.3726496,-0.2576346,-0.6286206,-0.43030557,-0.866259,-0.52822745,-0.3610293,0.21865726,-1.4100019,-0.099706,-0.43099985,-0.9133039,0.20807876,-0.052964207,-0.8006543,-0.60461044,-0.053858876,1.810146,-0.723525,-0.474454,0.16490579,-0.17520286,-0.36780193,-0.48058665,-0.85372937,-0.38621783,13
-0.60139537,-0.10000347,-0.41404858,-0.9711876,-0.26197383,-0.89432126,-0.86217356,-1.2146876,-0.6234132,-0.8997821,1.2612009,-0.6508581,-0.16290298,-0.37559205,-1.3264674,-0.23679656,-0.6069764,-1.1995884,-0.72000253,-1.9734693,0.04521299,-0.77078533,0.48280793,0.15261544,-0.20227934,0.19073285,0.4238176,1.1021731,-0.23129599,-0.08757629,0.94722396,0.63234943,-0.62093085,0.26063716,-0.30505043,-0.5051348,-0.6396216,-0.12537691,0.22391485,-0.19147626,-0.19149335,-0.651798,1.0563171,0.8559406,-0.19284631,0.32844767,1.1842229,-0.021579389,-0.5725745,-0.55656564,-1.9429978,-0.32196814,-0.10848432,0.856541,0.5379355,0.022682136,-0.5332012,-1.8779985,-0.3469415,0.3894618,-0.9280652,0.1763864,-0.25121057,0.98514193,0.616377,0.29931667,0.93981445,-0.6798841,-1.277225,0.061651513,-0.13518848,1.1259185,-0.66560733,-0.32957023,-0.3805368,-0.51145357,-0.240924,-0.091071896,-0.52130115,0.036384366,-0.124925606,0.10553573,-0.52863866,1.2508016,0.0744627,-0.18488032,1.1675261,-0.23650135,-0.89626265,0.33936566,-0.22773243,0.1598659,-0.5955632,-0.8485784,0.06775215,-0.586149,-0.21773948,0.15903075,-0.86837256,-0.18356216,-0.25041103,0.49257675,1.0428991,-0.3571208,0.24154612,-0.034849416,1.9829139,0.36029556,-0.6607152,0.47592783,-0.043299425,0.7029014,-0.26442814,-0.12832531,-0.45293143,-0.85894597,-0.24490839,0.21248472,-0.47781754,0.4099964,13
-0.534977,-0.97605217,-1.6914445,-2.5890903,-1.2178428,-1.4588732,0.070428185,-0.9561098,-0.8647069,-1.7443289,-0.40586013,-0.59470373,0.1408157,-0.67372763,1.9770197,2.9374979,1.9429798,2.2420843,1.9670168,0.27232796,-0.63738525,-1.6423708,0.6469221,0.42184985,-0.29144108,0.41374907,0.584263,0.051015407,0.047257017,0.034706034,0.31852287,1.0956911,-0.39230525,2.2140343,0.53952956,0.38178092,-0.5517006,-1.2097286,-1.5517925,-0.5638185,-0.016214978,-0.1368457,0.796001,0.6614211,-0.55471426,-0.16326615,-0.5327605,-0.24785839,0.072667226,0.22048357,-0.12913571,0.7517766,-0.20904498,0.362724,-0.45285195,-1.3386494,-0.20924872,-1.6194913,-0.73550814,-0.7743836,-1.3770734,0.2772601,0.59223896,1.6322435,0.7027424,1.6697775,0.63250685,-0.31078827,-1.3618798,0.6485773,1.2665817,1.8752661,2.0690145,3.1202002,2.1156788,2.4720383,1.8890643,1.9148715,1.5212023,1.4207097,-0.7037355,0.4528356,1.1420857,1.2800529,0.38750932,1.253884,1.1647197,-0.48397058,-1.0200197,-0.018227004,0.17060487,1.2711611,2.6007771,3.0610514,2.2684486,2.3590128,1.7022836,1.8931382,0.9923929,1.2843623,0.58538836,0.45831805,1.6804268,0.81848764,-0.5293854,0.9215342,1.0803589,-0.56004137,-0.42388102,-0.61196846,0.24538602,2.994411,3.044593,4.3277807,3.489325,3.354623,2.5823927,2.3313372,1.9673235,1.6331369,13
-0.8748026,-0.82424736,0.22350852,-1.0445224,-0.11853475,-1.5311034,0.37046468,-1.2232081,-1.0666618,-0.21990682,-0.6232912,-1.8087972,0.14223106,-1.025165,0.03354192,1.5262121,0.44028726,2.4644687,2.0845873,1.9952288,-0.9578611,0.8097354,2.0877023,0.7294823,1.6618924,1.8694571,-0.7599823,0.661238,0.44418544,-2.2604244,-0.53817326,0.24735542,-1.0814983,0.77228785,1.0998651,1.6538782,1.7074336,-1.5090244,-1.4836515,-3.8159027,0.11166215,-1.1585655,-1.3567618,-0.35065916,1.1893115,1.8027067,-0.1446472,2.4478052,2.7102945,0.59367734,0.25877756,3.4840071,0.39230037,0.85507756,0.79171383,-0.55087066,1.9443974,2.7163346,3.6052344,1.0763062,-0.2655069,0.089055605,0.3256386,-0.13546172,-0.63111436,-0.53857183,0.16302258,0.36044234,1.0710719,-1.7465986,0.16088898,0.18298905,-0.90275395,1.7667643,2.7904954,3.1254876,1.8536159,2.1525543,2.7950127,2.4636183,0.91970015,-0.4698625,1.1964258,-0.13919419,0.37426051,-0.43505257,-0.3105703,0.68566734,0.4055469,-0.7270177,-0.045015853,-0.33491597,-0.5618693,1.3287722,2.7220073,3.0646408,2.4912753,2.5867083,2.370827,1.9812968,-0.02635958,0.2650118,0.8401769,0.30055368,-0.05306189,-0.46978635,-1.2269447,1.3838124,1.528726,-0.52023655,0.77620924,1.9702384,-0.1091928,1.6327065,2.243109,2.9849837,1.9090858,3.0218914,3.2472277,3.3083308,13
0.72480047,-0.28829303,1.8286153,0.86017805,0.7135762,0.40141547,0.10325361,0.5041974,-0.9742518,0.57284087,-0.6237353,-0.4168343,0.30816114,0.9253638,-0.37012056,-0.52168334,-0.9898415,-0.9011143,-0.25996035,-1.1977581,1.2085686,-0.27271697,-0.08296786,-0.13928671,-0.5900568,0.0663456,0.39417595,-0.12983632,-1.3652483,-0.5199203,-0.21580844,-1.0286796,0.10786332,0.4716348,0.21494114,-1.1928316,-1.2573148,0.5998487,-1.6081026,0.3360067,1.1822251,-1.3821957,-1.1214288,-1.3035759,-1.4646215,1.1116321,-0.89131296,-1.3791236,-0.19179334,0.89349973,0.67503905,1.1995151,-0.36758074,-1.2858863,-0.5450287,-1.6417708,0.7561008,1.8411607,-0.37329543,-0.50567883,-1.6396302,0.09386066,-1.0713861,-1.0077357,-1.480427,0.6009676,-0.09532795,-0.47584864,0.043634202,0.052604772,-0.78683996,-0.13329563,-1.2396911,-0.93092465,-0.33227435,-0.38066775,-0.3769964,-0.425505,-0.42037994,-0.4554014,-0.9300505,0.3486883,-0.48686862,-0.950072,-1.2524586,-0.09262483,0.097267516,-0.16982093,1.2718139,-1.1898819,0.5289271,0.262707,-1.2916218,-0.6953629,0.17700064,0.054484457,-0.23124287,-0.24072404,-0.29239514,-0.4508338,-1.8535856,1.1677253,-0.8347749,-0.7064155,-0.8837052,-0.896874,-0.14737059,-0.021909757,-0.30966413,-1.2336348,0.12971565,-0.1305327,-0.7899581,-0.52584887,-0.9984206,0.06494346,-0.43565887,-0.19118343,-0.2780085,-0.5285783,13
0.65650034,0.71972233,2.013198,0.6177654,1.0640912,0.14102629,0.5375118,-0.31897336,0.15304542,-0.16150853,1.2752435,-1.3539624,1.0119733,0.32987937,-0.16167912,0.5281726,-0.5929572,-0.07576402,0.23070592,-0.71820503,0.0061454023,-0.19155946,1.6584346,0.3796001,1.5433453,0.33581302,1.4050122,1.7555559,-1.8195217,-1.0560265,-2.0666842,-0.10259731,-0.43178284,0.9793213,1.1286248,-0.23288351,-1.372932,-2.2878573,-0.8218706,1.1174039,0.106396094,-0.83044845,-0.31227133,-1.3957522,1.4084657,1.7948614,-0.96670824,0.20083478,0.79706573,0.95941144,-2.8782284,1.474882,0.7485131,0.278155,0.8446823,-1.0129459,2.4710422,-0.54242367,-0.058737725,0.96499693,-1.5819238,0.5930964,-0.69135207,-1.2821853,-1.1651002,-0.5836916,-0.25245312,-0.1397738,1.5352181,-1.8865609,-0.44916403,0.11176119,-0.4882093,-0.09503242,-0.8116176,-1.1581953,-0.07940276,-0.75979406,-0.6314753,-0.73825634,-0.67095995,0.8761305,0.115969665,-0.9439592,-0.4702347,-1.3999562,-0.4566028,-0.04840001,2.3143191,-1.7935681,-0.32481185,0.6510655,-0.9053612,0.59497833,-0.88959366,-1.1533468,0.18127838,-0.913397,-0.35930857,-0.5364123,-1.406872,1.0236791,-0.22019593,-0.672946,-0.5758106,-0.675171,-1.2046214,0.56917256,1.3719736,-1.4598062,-0.5903512,1.743975,-0.6044234,-0.22211275,-0.44388697,-1.0557957,0.34706035,-0.687665,-0.772052,-0.6194031,13
1.458539,0.26042554,1.4148349,1.0407389,1.9147605,0.8555365,1.4666511,1.0526828,0.6377751,1.3641088,0.8454936,-0.28022483,1.5410601,0.052968908,0.13067338,0.64500314,-0.52390575,0.41545558,0.36550245,-0.5585592,-0.07587249,-0.42160457,0.36473742,-0.42697766,-0.08604434,0.4997037,0.7639887,0.7398978,-0.00716112,0.7041352,-0.33252725,0.24605116,-0.06899893,0.027335467,1.2150187,-0.2243036,-0.8003273,-0.784711,0.21655308,0.276476,0.7199325,-0.44415218,-0.19347546,-1.4347479,-1.0697806,1.3011189,-1.1100641,-0.45099026,0.4319587,1.1173135,0.27513605,0.736259,0.30656746,-1.5268555,-0.54403925,-0.9883764,2.6034658,1.3005944,-0.5980774,0.6898561,-1.7154365,0.4395093,-0.67115855,-0.8347692,-1.4475062,-1.473201,0.3728179,-0.03429258,-0.3925014,-1.8326461,-0.6827768,0.80278295,0.05776276,-0.9108346,-0.6288311,-0.6628215,-0.45714265,-0.66480786,-0.58813286,-0.9414739,-0.80289644,1.1959536,-0.31585944,-0.16631512,-1.6017673,-1.662625,-0.16411619,0.5490848,-0.5180744,-1.5015585,-1.6623901,1.6573803,-0.030466272,-0.41727313,-0.3395245,-0.5998106,-0.7275774,-0.56982064,-0.7368284,-0.7569198,-1.2395918,1.0263578,-1.0418248,0.3284366,-1.2067776,-0.9248523,-0.360309,0.29887038,0.04279739,-1.0036762,-2.286907,0.8532088,-0.66143006,-0.25774914,-0.06890481,-0.4835739,0.09243139,-0.45959267,-0.75949633,-0.8084105,13
-1.1230782,-1.0342251,-0.05381672,-1.0323191,-0.49620813,-1.4924648,0.1605551,-1.9572225,-1.3590991,-1.4109672,0.32190487,-1.9632288,-0.37185135,-0.8542195,-2.5658154,-0.006589694,-1.141761,0.14480299,0.8043997,0.90398467,-0.6298145,1.3753624,1.1161339,0.82778525,0.694354,0.3970467,0.06562847,-0.049061295,-1.139954,-0.9175188,-1.395013,-0.37399048,-0.94571936,-0.4976458,0.44415534,-1.7704936,0.5938392,-0.9477714,0.640085,0.677417,-0.91949135,-0.5329415,0.5244826,-1.7033473,1.889519,3.6741288,-0.04799322,2.0533638,2.3013327,2.151673,-1.6985905,1.3504387,0.27157182,-1.5483956,1.0125649,-1.7751325,0.3552889,0.91581905,-0.59777975,3.6721568,0.01769893,1.1529517,0.48525032,0.4402326,0.2818141,0.2622462,-1.8820882,0.84385926,-0.044634033,-1.4246607,-0.06677872,2.0525107,-0.7482669,0.8387416,0.21846813,0.8285383,1.618111,1.8703908,2.0072362,2.5750813,0.99782336,1.0496455,0.9257957,0.94117004,0.8503363,-0.42416665,-2.2365563,0.87150884,-0.25030765,-1.7050147,0.85180944,2.1086392,-0.37193438,0.90439636,-0.3062715,1.30292,1.7040273,2.2346885,2.1204593,2.6588957,0.8862662,0.4479746,0.047985137,1.4631264,0.5557376,1.0621641,-2.6426477,2.1526532,1.2022544,-0.5811035,0.10353503,1.321965,-0.20255901,1.2134314,0.7177472,1.329848,1.7801415,1.3222666,1.9432758,3.1181421,13
1.5664979,-0.6292921,0.59542537,0.09442542,0.77325976,-0.16520254,-0.41677856,0.17489126,-0.06852194,-0.4804227,1.2985506,-0.22445013,1.3260059,-0.7671118,-0.4651561,1.0583392,-1.0094199,0.20846461,1.1204029,0.48258966,0.3038127,0.84711045,1.053279,0.24798356,0.5092758,-0.28808185,1.3126326,-0.01175193,-0.6674701,-0.9695666,-0.74649876,-0.6094073,-0.8113862,-0.5487361,-0.17347544,0.77220625,-0.21519616,-1.3942387,0.034436457,0.11459553,-0.068629876,-0.562733,1.8196595,0.20943,1.1647941,0.33447236,0.51121306,0.17737296,-0.65549535,0.12774229,-0.17296168,1.4611255,-0.96931773,-0.2814826,1.378539,-1.0438333,1.9458168,0.6938918,-0.5822451,1.0617806,-0.27127805,0.06777775,-1.25635,-0.46540278,-1.2374804,-1.403848,-1.0773609,-0.34705856,0.14626552,-0.7936034,-1.3522583,0.6716066,-1.3950194,-0.86458546,-0.35592073,-0.60627955,0.4119531,0.3246008,0.6455435,0.5138741,0.54241675,0.17621484,-1.1548349,0.15243164,-1.1099341,-0.90363365,-0.97605956,-1.0031734,0.7317257,-0.57177943,-1.4386493,0.60367274,-1.3388367,-1.0746522,-0.686353,-0.72719544,0.44103387,0.22881718,0.21281023,0.27619943,-1.2285489,-0.23398526,-0.712947,-0.057341836,-1.1748571,-0.91189426,-0.60973555,-1.4753169,-0.022285756,0.50492597,-1.2865897,0.45167202,-1.655238,-1.0640756,-0.7217088,-0.8718485,0.39383262,0.05301157,-0.18077351,0.26173773,13
2.1326709,-0.58322734,1.1579467,0.22687253,1.4035437,-0.20866223,0.06593137,0.8905915,-0.6913496,-0.2356997,0.3113881,0.14411741,0.3221143,-0.36976978,-0.3885491,0.6508863,0.02285328,-1.0471114,-0.3582818,0.48153284,0.57296675,-0.08612656,-0.15320708,0.42564675,-0.2686161,0.37965733,-0.5366021,0.80815226,1.0446434,-0.5640682,-1.1571949,-0.6892248,0.5681806,-0.78803587,-0.45671135,0.0873005,-0.09666456,-0.16305877,0.33403146,0.10831038,0.82346857,-0.69585025,-0.2705746,0.010999508,-0.85538983,-0.08168559,-0.5213736,0.08777556,0.552724,-0.26769286,-0.1349638,0.6541427,-0.21954904,-1.1815736,-0.7726719,0.021589074,-0.1720463,0.69783574,0.4278584,-1.6810906,-0.111846045,1.0056353,-1.2524482,-0.6815884,-1.4823612,-0.7503662,-0.72126585,-0.2562225,1.5504252,-0.10150669,-0.95997995,0.66140205,-0.6586934,0.03723376,-0.19690996,-0.96985537,-0.3635194,0.18262745,-0.32033256,0.13704683,0.72603977,0.7188937,-0.72335285,-0.8943789,-1.2607967,-0.011926457,-0.9846321,0.08377303,1.3195347,0.27227658,-0.7343267,0.24001291,-0.4598078,-0.65077007,0.32278737,-1.1688358,-0.3236261,0.26970467,-0.21176794,0.12793468,0.05318764,-0.012435264,-1.1459466,-1.1069173,-1.3314775,-1.2517468,-0.17245044,-0.85440713,0.23575978,0.36193395,-0.58989453,-0.08986774,-0.29563662,-0.978155,0.35794422,-0.9365739,-0.52143776,0.5234915,-0.4370877,-0.31065023,13
0.61012036,-0.6879649,0.2857327,-0.5384339,0.24852112,-1.5647972,-0.13798623,0.11802915,-1.6062918,-0.70354724,0.002259396,-0.09271716,0.22922964,0.82532394,1.3012714,1.7157462,0.8846588,0.77831,0.97723204,-0.13296905,-0.7480757,-0.59412557,1.4331144,0.069246136,0.78041625,0.17111073,1.0987222,-0.4879675,0.6052007,-0.25299206,0.5972476,0.49491826,-0.4236106,0.4987977,1.0247294,0.43265608,0.6828468,0.5267587,-0.5077454,1.5512825,0.076937005,-0.6821518,-0.37887937,0.3813147,0.28095064,-0.35704958,-0.26410258,-0.5323831,0.2938998,0.1957623,0.66959125,1.0583575,-0.1222218,0.49673456,-0.34137502,0.55834454,1.0189307,0.7599361,0.46964338,-0.33562312,-0.5711253,-0.20195088,-0.5310667,-1.2583768,-0.96508384,0.09450297,-1.7034756,-0.31524986,1.0140039,1.020343,1.6885228,1.1968749,0.13679925,2.3249152,2.942614,1.6998944,1.2468344,2.0639012,1.0280136,0.9076479,-0.5180063,-0.13252804,-1.0663223,-1.5683264,-0.6301535,0.63427776,-1.7106866,-0.536217,1.7217429,1.2211066,1.832901,1.0089489,0.026876388,1.7910033,1.5560474,1.0849768,1.1024635,1.4696498,1.4255036,1.1838874,0.20134613,-0.5097152,-0.47683433,-1.0870764,-0.47000247,-0.23714882,-1.2667315,0.047412865,0.99644303,2.5791528,1.4619918,0.85461926,-0.32594165,2.9135368,1.6254904,0.94391894,0.9160863,1.3631113,1.8498365,1.7092681,13
-0.0062016887,-0.040862422,1.2252282,1.0962204,-0.0605017,-0.118401155,-0.17363514,0.529715,0.16099718,-1.8191638,0.566533,-0.23754852,0.4499499,0.35701537,-0.5676181,1.3648689,-1.1470402,-0.7211033,-0.20185451,0.6416674,0.09217944,-0.6122381,0.48098505,0.43574855,1.0545933,-0.20290461,1.0063341,0.3544314,-1.5726185,-1.1893198,-1.4369922,-0.20363598,0.33908033,-0.9079284,1.1172848,0.44075787,0.16013452,-0.7635042,-0.7544641,-0.6052544,0.08623845,-0.22912899,0.13762558,0.7532102,-0.10595976,0.027117113,-0.574438,-0.7832689,-0.68218696,0.0077275117,0.76276475,1.2942977,-1.0647438,-0.76385266,0.7729696,-0.366406,0.92255527,0.579221,-0.0074221175,-0.5382212,-1.2602743,0.21683374,-1.2824575,1.3605644,-0.8984619,-0.40964165,-1.1422842,-0.16826347,-1.1070948,-0.40560567,0.74398166,2.0929472,0.089583024,-1.0549374,0.3133903,-0.57974595,-0.6523218,-0.43150118,-0.58641636,-0.02409946,-1.4341686,-0.13447213,-0.8972249,0.44602323,-0.678701,-0.5419288,-1.3891066,-0.43565467,-0.41672477,0.109641396,0.50914365,1.5304241,-0.42399752,-0.8549901,-6.101608e-05,-0.8519552,-0.6389691,-0.7815939,-0.6526765,-0.21066993,-0.3452169,-0.04168951,-1.0843773,-0.109654516,-0.32803667,-1.1284001,-0.3925391,-0.4020054,-0.53718346,0.059823863,0.6303822,1.6066257,-0.37788478,-1.2324817,0.66346693,-0.6414975,-0.66287434,-0.46564296,-0.5282997,-0.053149287,13
